Abf1,Abf2,Aca1,Ace2,Adr1,Aft1,Arg81,Aro80,Asg1,Ash1,Azf1,Bas1,Cat8,Cbf1,Cha4,Com2,Crz1,Cst6,Cup9,Cyc8,Dal80,Dal81,Dot6,Ecm22,Eds1,Env11,Ert1,Fhl1,Fkh1,Fkh2,Gal11,Gal4,Gat1,Gcn4_lowN,Gcr1,Gis1,Gln3,Gsm1,Gzf3,Haa1,Hac1,Hal9,Hap1,Hap2,Hap4,Hcm1,Hms1,Hms2,Hot1,Hsf1,Ino2,Itc1,Ixr1,Leu3,Lys14,Mbp1,Mcm1,Met31,Met32,Mga1,Mga2,Mig1,Mig2,Mig3,Mot3,Msn1,Msn2,Msn4,Mss11,Nfi1,Nhp6A,Nhp6B,Nrg1,Nrg2,Nsi1,Oaf1,Oaf3,Pdc2,Pdr1,Pdr3,Pdr8,Phd1,Pho2,Pho4,Pip2,Ppr1,Pul4,Put3,Rap1,Rdr1,Rds1,Rds2,Reb1,Rfx1,Rgm1,Rgt1,Rlm1,Rml1,Rox1,Rph1,Rpn4,Rsc3,Rsf2,Rtg1,Rtg3,Sfl1,Sfp1,Sip4,Siz1,Skn7,Sko1,Smp1,Sok2,Spt20,Spt23,Stb4,Stb5,Ste12,Stp1,Stp2,Stp3,Stp4,Sum1,Sut1,Sut2,Swi4,Swi5,Tbs1,Tda9,Tea1,Tec1,Tod6,Tog1,Tos8,Tye7,Uga3c,Ume6,Upc2,Urc2,Usv1,Vhr1,Vhr2,Vid22,War1,YJL206C,YKL222C,YLR278C,Yap1,Yap2,Yap3,Yap4,Yap5,Yap6,Yap7,Yhp1,Yox1,Yrr1,Zap1,Znf1,Msn2_DBD,Msn2_DBDOE,Msn2nonDBD,Sok2_DBD
7163.974502,506.1573335,750.3592651,977.6438847,348.5318531,858.2411828,440.6153105,1465.334489,606.6102726,25359.83137,911.5095379,0,1277.67265,1115.027482,466.763562,769.9944425,448.2479703,1407.599764,529.2578426,1219.482139,897.9887209,494.8498704,5909.515574,468.1653954,638.7137102,1875.624265,826.1403186,1369.761885,1893.452443,1514.489419,194.8199183,565.0206052,0,529.3580909,122.2578621,689.9109074,0,752.389833,1149.566163,1176.237809,547.7409003,426.3547139,691.6037706,703.3748316,0,788.9990983,724.5074798,94.46439952,686.2895813,418.018958,577.3172631,3970.488376,184.0428558,848.3454259,584.8541166,976.2219436,424.7339288,453.4070131,0,433.2993218,782.1105923,576.6803729,1518.192897,1231.71379,145.3060428,0,265.3269166,895.3139001,687.1284353,709.45271,2362.864252,2221.465489,574.7969766,500.4902566,494.130634,1531.429984,1138.423727,2725.095836,382.8438544,690.5142078,1245.600135,1438.646544,1597.313017,1341.548849,1619.111786,826.5226546,379.208167,786.8370022,479.9353427,247.0206994,958.4806402,492.3010201,7423.864718,583.3510038,693.398372,255.2119565,778.778744,1013.031914,1324.853464,1796.281031,901.3467888,1732.32248,535.4503307,547.5962609,532.6199801,839.4462259,556.0303437,324.5159087,1241.169329,1433.716525,1432.167451,603.0980673,365.8974943,715.5026836,570.3680897,392.0510301,778.3745824,997.1885581,26.61899354,534.0697032,1659.38225,1288.376563,2092.257179,483.0966664,702.6675448,598.8748242,8407.331248,572.4439299,408.2202284,1517.659272,1481.320315,3175.773515,0,1246.524139,0,1573.088024,2053.474707,359.3781769,3209.847314,623.4807468,1006.11248,1132.37422,558.7071917,392.3720696,195.6257698,0,1008.231698,865.8591388,1089.26824,879.6814539,3069.380361,2454.605384,983.021831,1944.834224,1405.006077,1379.005994,879.001867,1517.983995,884.566452,530.9962264,1347.087027,941.4630092,2074.1821
7163.717686,506.1573335,762.3400284,977.6438847,348.5318531,846.97973,440.6153105,1465.334489,606.6102726,25359.83137,911.5095379,0,1277.67265,1115.027482,466.763562,772.5730432,448.2479703,1407.599764,529.2578426,1219.482139,896.6564927,494.8498704,5919.726029,468.1653954,638.7137102,1872.501188,826.1403186,1369.761885,1893.452443,1514.489419,194.8199183,565.0206052,0,529.3580909,122.2578621,689.9109074,0,752.389833,1149.566163,1176.237809,559.0318395,426.3547139,691.6037706,703.3748316,0,788.9990983,724.5074798,94.46439952,686.2895813,418.018958,577.3172631,3974.487981,184.0428558,848.3454259,588.9781858,976.2219436,430.3225331,453.4070131,0,433.2993218,782.1105923,576.6803729,1518.192897,1231.71379,145.3060428,0,264.7876004,895.3139001,687.1284353,709.45271,2361.220894,2221.465489,574.7969766,501.6765665,494.130634,1531.429984,1138.423727,2725.095836,382.7084303,691.1017427,1245.600135,1431.035195,1597.313017,1341.548849,1609.643296,826.5226546,379.208167,786.8370022,480.4098521,247.0206994,958.4806402,492.3010201,7425.626202,583.3510038,693.398372,255.2119565,778.778744,1013.031914,1324.853464,1797.997265,901.3467888,1732.32248,520.994409,547.5962609,532.6199801,839.4462259,564.7183178,324.5159087,1241.169329,1433.716525,1432.167451,603.0980673,365.8974943,715.5026836,570.3680897,392.0510301,778.3745824,997.1885581,26.61899354,534.0697032,1659.38225,1291.966678,2092.257179,478.0241351,702.6675448,596.4081412,8403.40254,572.4439299,408.2202284,1517.659272,1481.320315,3175.773515,0,1246.524139,0,1573.088024,2061.10626,359.3781769,3209.847314,623.4807468,1006.11248,1132.37422,558.7071917,392.3720696,195.6257698,0,1008.231698,865.8591388,1087.842114,879.6814539,3069.380361,2454.605384,983.021831,1944.834224,1405.006077,1379.005994,879.001867,1517.540982,884.566452,535.1175739,1349.881979,941.4630092,1966.085405
231.3200726,161.9703467,480.8792551,97.28614456,236.9104655,489.0469024,1089.901136,660.1200556,147.9829504,339.6862304,546.5287111,0,425.9800753,556.3147867,220.829069,307.9228297,201.2454641,357.2836384,466.6669326,83.86614006,5230.983611,692.2715855,251.281142,222.8657588,278.645627,508.2220916,231.0188138,87.0969844,384.8025293,143.1430336,186.8847261,991.1204591,3929.84765,411.1197596,42.2575497,138.5800414,276.5563207,950.2397313,6365.444184,579.8534497,643.3707124,261.2874693,1410.742075,353.290042,0,396.7538323,498.4611461,310.0807473,156.86619,234.0906165,315.2076219,746.9234776,54.38371116,995.9825126,254.604761,283.366625,69.74578199,336.6935843,0,135.1338319,717.0215695,123.9245991,244.8796237,274.2872179,85.84409297,0,80.40381653,195.7220586,989.4649468,515.1169306,661.254912,620.3377094,81.7298144,100.4417226,393.4255099,280.5488748,759.5668252,435.4379577,90.48494862,426.3498805,579.0171053,636.6917678,376.6295956,671.9409886,327.9043284,543.5894758,1109.97089,576.8132776,214.4254168,536.7000773,657.0836188,774.3772085,176.946572,197.546437,793.7268673,12.26867188,231.360831,185.46734,242.2589191,464.0873123,363.8002107,1971.097868,171.4061036,40.65354641,170.0011747,118.8938263,464.285337,759.9012601,380.4681434,120.9925437,133.7253392,789.3368468,37.05657575,166.5169882,583.8546726,549.434986,923.2853369,436.6636212,1296.2138,236.6339608,625.3284948,664.8875659,471.4310107,252.2479087,590.1085109,258.1177907,318.3325433,373.7471189,256.0901863,827.273093,141.0386735,531.7756801,1066.431902,635.691164,0,15471.95985,1853.301038,182.8237943,3587.2318,548.2892767,159.6636914,205.0083474,121.8997509,931.7333808,367.3936429,0,412.0460621,534.9728166,1357.543544,791.1209056,1058.096179,1472.577993,362.0288431,2082.641092,700.9423754,330.3312686,605.3039388,339.1707418,921.0122593,237.1071502,296.4786109,271.7269068,957.8470796
315.063257,694.4540759,399.6909684,117.6970499,192.6068483,346.385685,986.9742158,836.9518672,124.0181002,424.0779015,144.4897273,0,479.4951601,291.5856813,314.0092566,485.6163266,86.85364872,189.637465,288.1004554,231.0597736,682.125247,226.2273683,255.4317956,191.7636848,278.645627,333.3668189,314.0406337,288.8525103,2320.190789,520.7015862,236.796004,425.5361027,1279.485281,85.3116237,16.41653186,112.4746369,449.4040211,349.0908451,530.717703,457.7790392,618.0070404,254.8428479,575.5867946,196.5888137,0,180.342651,231.8423935,198.1984538,113.426322,83.6037916,1912.772586,1203.594608,179.255597,561.373959,344.6377749,2418.252154,87.62931583,258.025891,0,156.1880003,563.4035942,201.9567641,387.9617386,409.0188898,71.27929123,11.01700144,145.300401,286.3860514,0,493.9303719,761.7132118,830.9301678,185.2954105,190.284956,418.4676695,310.311322,871.6285247,386.2250403,85.15465711,380.2100028,369.0633064,464.0607765,336.2764246,261.3103845,42.41883509,585.0315718,986.8177918,524.6918792,142.4329848,948.5594855,787.6597091,495.9292404,651.808051,186.6723212,501.6936926,12.26867188,928.633438,1064.517002,399.7272165,310.7246148,487.3224289,822.7168472,144.853706,61.68124283,31.95083133,137.8182568,417.0227578,544.6537053,471.9096994,69.04176147,234.9864941,688.0551211,12.86618885,273.7923556,407.6628388,443.6367306,648.7140417,628.1238244,102.2169352,46.01215904,369.5397164,609.9501036,2932.801814,339.4756259,541.7004317,1170.146847,200.4972904,350.344344,203.8598248,635.8499135,173.7644448,498.7186726,611.0955256,326.4043559,87.2356759,658.5212154,1315.538788,121.9222892,93.02295859,526.720366,84.71940361,226.7293164,346.4024088,2034.943172,367.3936429,1491.185737,526.9506055,209.5688699,518.4045941,470.1668806,248.1801994,565.0208749,319.7080186,967.4222849,350.2495133,236.6062516,327.5541351,531.4029365,719.3066089,483.287232,699.3114327,325.6540354,715.5231089
1105.76788,868.8545697,525.3305453,311.4590935,448.0054824,441.8500261,241.5681143,1503.671987,430.1383383,2750.288889,780.7289301,15.70261235,866.2208603,945.3013898,1097.667064,582.1716297,116.2931378,556.8042653,358.9532667,893.6784821,1635.603467,529.928187,1566.885783,427.1820592,53.08380144,1324.956725,215.4021574,376.6439228,662.9539203,558.0371544,215.5982797,476.8732916,298.2483173,392.7672128,15.74954701,983.258348,789.7004495,815.7148202,2216.449443,829.954228,529.8105547,886.6553218,1943.62326,406.7789885,0,470.8246367,472.8720148,196.4189114,354.4045175,272.8328863,570.143829,2003.054776,108.999413,494.2947327,665.9465699,1427.238737,382.2657467,681.4593394,0,141.5593086,319.4810677,453.3789528,796.9764162,696.9897043,116.6696689,53.92937766,289.3468085,545.4720924,986.6459584,762.8039105,1032.224073,784.3309563,233.1674298,281.2341227,14822.48988,1063.441623,629.8962553,1568.737954,246.5690404,510.5627136,739.4717402,537.8748668,834.0282419,690.330464,380.6818534,526.6850732,366.8748264,1392.597871,310.199468,0,615.8659483,533.2938302,3019.081551,529.342156,470.071945,115.2215414,1410.928354,1950.818486,375.5295599,2286.542628,423.2825047,1708.359903,494.1765285,210.4403496,159.6372513,874.0651751,449.1014314,413.5652197,1283.550467,226.3479302,991.308551,1667.827723,104.1355251,425.8469686,446.7585068,926.565288,568.0416304,449.4260688,97.29273165,96.52900498,3533.085419,2475.092998,721.6356533,416.3599207,650.8243715,580.7206143,1261.350768,461.6444406,329.5448162,780.9033966,468.259554,3256.326959,351.9308713,520.661855,0,625.4751615,523.5379226,395.4428439,303.5714266,454.5539294,189.5967639,725.5331505,619.0984378,561.1576339,0,0,726.4244659,341.0904207,691.667071,1098.798477,1176.601997,1533.838008,916.7260397,1749.721936,1217.28346,1112.934456,694.6420313,1056.539501,747.009816,502.1905302,1137.452231,495.2250452,718.4632752
1105.76788,868.8545697,525.3305453,311.4590935,448.0054824,441.8500261,241.5681143,1503.671987,430.1383383,2750.288889,780.7289301,15.70261235,866.2208603,945.3013898,1097.667064,580.1945419,116.2931378,556.8042653,358.9532667,893.6784821,1632.047864,529.928187,1566.885783,427.1820592,53.08380144,1323.479135,215.4021574,376.6439228,662.9539203,558.0371544,215.5982797,476.8732916,298.2483173,393.028709,15.74954701,983.258348,789.7004495,815.7148202,2216.449443,829.954228,529.8105547,886.6553218,1943.62326,406.7789885,0,470.8246367,472.8720148,192.3085723,354.4045175,272.8328863,570.143829,2003.054776,108.999413,494.2947327,666.1060781,1427.238737,382.2657467,681.4593394,0,141.5593086,320.4993999,455.2882109,796.9764162,696.9897043,116.6696689,53.92937766,289.3468085,545.4720924,986.6459584,762.8039105,1031.360803,784.3309563,233.1674298,280.9390374,14821.49204,1063.441623,629.8962553,1568.737954,246.7104623,510.8694917,739.4717402,548.1037253,834.0282419,690.330464,380.6818534,526.6850732,366.8748264,1392.597871,310.199468,0,615.8659483,622.1343686,3019.081551,529.342156,470.071945,115.2215414,1410.928354,1950.818486,375.5295599,2287.246246,423.2825047,1708.359903,494.1765285,210.4403496,159.6372513,874.0651751,440.0286752,413.5652197,1300.566585,226.3479302,991.308551,1669.100081,108.3342814,425.8469686,444.3148452,926.565288,589.5404975,449.4260688,97.29273165,96.52900498,3533.085419,2476.203007,721.6356533,416.3599207,650.8243715,580.7206143,1261.350768,461.6444406,329.5448162,780.9033966,468.259554,3261.745568,351.9308713,520.661855,0,625.4751615,523.5379226,395.4428439,303.5714266,454.5539294,189.5967639,725.5331505,619.0984378,561.1576339,0,0,734.1212138,341.0904207,691.667071,1098.798477,1178.3123,1533.838008,916.7260397,1749.721936,1221.245789,1112.093468,694.6420313,1056.539501,747.009816,502.1905302,1137.452231,495.2250452,740.1097034
2842.305892,224.9588149,913.0317988,1761.099662,6635.391423,1567.24612,879.268931,1637.39418,4015.776647,2921.607513,4569.273112,401.8232358,2173.307056,559.5119981,1180.710074,1005.605367,1100.873926,2102.702483,7428.156609,25352.39183,784.0880767,1315.660901,10821.21616,1490.634273,1032.355985,734.0671964,1101.04348,281.7266737,596.9635435,1944.598195,2408.959457,796.3308207,0,776.74058,931.3240573,44096.46627,0,1900.698371,1199.222324,551.030325,601.6155095,12309.75909,660.7555418,1268.251103,0,1102.093979,901.6093082,2853.374495,734.053325,650.2517124,1253.179938,2339.235673,4990.320647,611.128896,11196.76315,1785.378975,2362.116762,836.7316152,0,5930.027021,1112.702983,15922.01795,15935.55066,9482.710707,5218.793104,627.3570263,4390.774577,2871.595733,3511.98978,884.5016668,601.1536482,316.3358536,11103.46953,11931.60994,353.5840144,4148.307631,560.28618,1300.033533,2454.00458,891.2318738,416.3752191,4550.503095,1429.174805,285.1601418,2919.100391,713.4280681,2546.575498,1596.603342,353.0210562,317.8148983,830.8134814,794.2951748,579.8354665,1412.12476,1338.116688,3692.612055,3626.612321,4633.091263,2674.942231,1662.530823,429.9867883,787.4939023,7379.710068,3833.660579,2008.688683,10422.90134,702.7605733,841.7712136,997.087226,3316.165023,42809.23111,1643.849303,14718.26308,1698.971407,630.6040813,930.7279216,1863.236979,550.4947362,431.8192286,1816.74993,3594.905437,4677.364425,5121.391496,39385.95123,5504.489592,1445.264942,2198.23089,3440.950218,2104.081788,10266.28238,3841.190095,2895.981123,2845.791562,5801.812311,807.7377398,1028.205575,1119.120451,1225.481718,258.3971072,2750.969934,6501.16598,691.1039354,423.263024,33652.41209,0,816.9956783,18094.26808,3433.458668,683.8623093,998.5005249,3235.857117,953.1827168,2514.671866,347.3926817,1553.105959,2581.762651,768.1564012,470.4797907,830.6213934,1379.928582,1756.193633,1386.828184,1911.577769
4513.260221,0,2020.625189,2869.939451,15901.7404,1172.703798,1873.949353,2550.088467,4452.500266,7112.227284,1937.051232,7527.189818,17103.13821,1810.156878,8915.686253,1100.486727,4579.641019,3550.226392,3360.654616,5805.711395,2321.049714,13427.94838,3382.454654,2123.788021,1847.184999,2003.173136,2700.621972,974.6081736,25275.37991,20739.556,2873.563321,419.3131011,5918.323989,8030.30937,860.7218829,973.5627642,17269.54117,2343.839968,1989.799451,1725.354186,618.9379292,2035.516439,791.6545557,5583.383373,0,12123.47513,1108.145361,3288.366824,640.0098027,3042.146778,2565.156968,2753.035838,4225.100632,1027.020571,2652.302044,3045.525456,1814.351473,5149.62927,0,1865.872301,4352.969052,3104.465822,3931.588436,2579.586426,583.7694497,475.6238506,2614.99742,3077.39382,4068.284657,1916.959021,1378.249158,1092.200417,1734.488873,1695.211156,445.7300777,6500.888861,808.1647466,4914.126511,2081.488286,447.0424026,672.0899364,1910.822551,5910.761824,2762.752964,3165.321297,883.2628115,855.7044305,10781.70224,692.2031316,487.5122172,901.4893948,705.4385454,8803.323148,3515.325394,878.3133216,818.8066007,4014.211438,4498.763965,2315.8672,475.4034063,1060.818998,1006.02579,2153.154143,1093.687235,8918.199771,2766.478266,788.7302673,618.111513,1779.152979,2638.05374,2495.834822,1341.73024,3310.659838,4937.389517,4768.451384,428.3564519,2721.171672,828.6398776,13273.97747,18080.54884,1505.089992,1442.819844,22454.69491,1785.404175,926.7774911,2273.325118,3978.072022,1257.337652,2648.278799,164674.2111,1277.108413,2012.877112,0,4529.814693,538.0173844,3909.410322,8627.473297,1580.337162,2157.423089,772.440461,3629.705391,1282.250418,690.7265952,1243.039048,0,0,4005.423638,5185.306472,857.9753467,1335.221273,1887.06577,1828.417888,1884.23705,591.8029178,3126.347042,2763.261822,967.1409798,1347.977274,861.795406,599.2384125,883.2565651,5169.417934,1885.923798
664.3517504,0,414.1085547,177.811452,772.8359837,610.1079008,253.0713578,1530.703845,351.2796429,340.9681016,312.8060838,57.57624529,902.8955338,504.9954444,740.6813991,2333.003726,606.5583169,297.2040227,629.1702706,773.1249785,632.1488942,493.2677895,557.2286524,244.104712,0,1101.183353,1335.369015,1401.634743,450.0463688,218.6853891,283.4095412,344.0323609,0,190.8050219,161.7649348,374.9163755,413.6526164,1707.453558,347.7243341,1186.834546,759.7845017,368.2384081,660.1730196,1001.451129,0,2265.843564,277.4182487,340.2696511,194.9224846,200.07745,1171.384134,1182.228112,517.8979172,939.8149741,633.553121,1057.853194,187.2421278,313.1100953,0,437.6365779,207.1464947,351.0444759,671.1280287,575.8349787,470.2587808,247.1763143,1142.219638,1472.468209,904.4254618,759.711161,1336.561554,1561.615501,1186.286917,1225.592838,438.7991181,536.4960246,479.7637892,1716.534851,374.1315724,936.7863748,645.4850315,527.9448051,1730.2428,148.894806,984.9387636,628.7474547,568.5027932,777.6781066,356.179926,2277.603257,456.4570293,515.6515397,634.2368903,330.7156301,474.4702475,42.21745724,676.730673,1002.486854,289.8824673,1847.660807,423.3543307,1705.986927,455.4159318,255.8070191,332.8708228,626.7159712,440.7847383,757.65148,649.3036904,427.5156534,317.9271988,997.3681566,459.9606554,962.727656,418.7746813,543.1160139,2427.630195,1718.232592,25.48142972,98.31657915,785.9357237,630.6494346,1506.153913,135.9611817,511.6074023,624.2068243,529.7779455,367.1260401,348.8220597,1259.565142,732.8200923,379.7002874,0,374.3171447,0,1552.209576,2076.049921,127.8785664,278.2738078,636.0278663,202.0581694,562.9129418,328.1916371,442.3647936,1430.420215,0,1539.839257,680.444623,759.1286812,301.0938292,329.8101242,570.5874619,339.8972957,1298.744565,610.7171575,320.2342984,401.9389557,691.4637554,894.7438993,3199.965804,3531.959099,589.0048656,1640.888323
6827.117801,0,433.1158061,291.2913558,372.0743419,621.1620948,1513.999995,3248.764885,692.1886366,2446.1486,183.8191729,65.40214271,1265.657734,990.8251306,789.4322502,1191.912443,166.0089951,626.0872353,206.4302603,383.8533456,1031.020728,833.6795161,1208.749042,632.622128,221.0966099,994.4021383,1572.364563,382.0151007,477.1190794,1179.177403,271.0235799,362.0605148,6521.648279,204.0330034,146.0469396,171.8337044,0,1410.378665,1831.938073,1106.175888,605.2281344,344.489543,427.0614823,784.1976739,0,980.5037338,630.2511669,329.753116,426.4323612,454.5448864,700.8458938,1357.607341,193.8376194,281.0242035,305.6052465,820.8331578,449.6927442,594.0108511,0,127.7785251,954.6766916,298.7737178,821.0204425,509.6274723,49.52492445,0,310.9032521,889.7969172,1307.545372,631.8882117,1758.364557,1939.936171,204.4858009,273.7694517,568.2365746,1862.565362,727.9437027,1668.582889,483.8873052,559.827407,1114.267821,701.4645128,1416.931731,380.5491036,784.7713289,325.3574634,2352.737184,1062.825792,901.0868322,537.2100646,624.2735313,895.0296574,1173.501464,566.5801435,452.2226972,53.5627773,633.1364505,741.3030419,82.32099192,468.2787049,620.7744329,1073.339427,326.6445164,228.6506795,276.2807068,603.9719106,358.9904646,1079.049794,525.568125,236.6229798,305.8234865,637.8686332,216.8647587,794.3444824,495.1597996,505.0897938,1730.557314,1392.497134,115.7797001,134.0159972,523.9691664,740.2315804,6290.187648,581.778204,967.2762832,583.1700811,602.3784363,537.7324312,309.0068973,821.4694165,443.4065832,1156.501518,2768.717592,750.5327968,0,1001.677893,643.4441888,546.735431,0,538.0815661,214.4496443,493.9174699,1553.361049,151.6700788,0,2138.819149,1588.610948,540.4813769,579.7324252,668.2744417,466.5783026,810.9842798,511.6938913,1506.133814,855.9114939,423.7643347,891.3223193,613.7149213,1195.423986,726.1786609,1336.149763,627.0444687,2501.156251
309.1573001,0,572.7648482,67.92478645,177.8667824,258.1731944,1191.817459,456.043095,51.43399469,369.3399144,122.5313951,0,339.2654435,304.0367084,1247.371715,1263.20285,110.1863285,227.0198363,334.3131575,632.9520004,464.8923591,242.353646,844.5438355,159.2361102,214.8391587,828.5259726,217.9422772,123.7344509,295.2174001,152.3343023,181.2021864,157.4775955,0,18.69697451,31.87054561,5818.78017,0,36.30063945,351.1165682,671.7931393,789.2842781,353.1903837,239.2736518,131.7042914,0,0,918.6208046,182.9876418,127.4964679,0,341.6211357,663.3775732,35.13116571,341.3383604,81.34013307,294.8759762,70.85928504,352.286512,0,921.2229392,906.203796,309.8435575,477.5249812,199.0364663,137.6543818,0,246.6426024,379.3531218,1633.55062,455.860785,690.1326376,723.5254577,934.6845548,846.8765354,276.1066204,171.8994863,64.6166792,168.7895197,29.76263401,320.3284556,348.0209806,495.3878277,0,451.9519228,280.1243827,210.7661555,0,409.5026485,61.80951421,494.5569437,445.7352627,411.3328482,166.9655657,143.6203973,1097.277783,24.44271398,141.6570988,144.0196741,0,21072.90634,322.4052092,814.795911,111.0960568,166.6345754,98.95257987,407.8740955,403.9088346,506.7748997,484.2450017,112.8649572,263.7586961,639.8409887,303.3296936,243.1897233,328.229454,217.3646201,87.00956553,288.3627687,0,347.2615777,341.6177961,489.3670449,973.2408096,144.7107051,761.3574485,171.2649164,314.1475404,522.5135888,186.5915761,890.5281027,59.22268533,650.670311,0,462.2992708,0,272.0335309,387.4628264,197.523913,0,554.0116437,160.0884057,547.1641402,107.333114,775.9863524,0,0,419.14591,546.2933122,883.7223093,656.449719,592.4476191,1005.116544,561.8388129,3257.402638,313.7243475,317.1799916,354.1773121,207.8316014,729.5357637,1176.674441,2010.491846,297.4599575,NaN
849.2843339,0,532.0276553,25.47243626,136.3588471,473.7165411,202.0131014,1199.668015,127.5322442,876.5194678,282.5625841,0,692.253612,533.9903982,1452.382532,588.7266518,252.140134,662.2321627,333.4610663,189.1717445,610.1152559,302.5440105,299.5664775,95.93691752,133.175151,469.1858167,676.8993405,525.0329133,330.2878658,199.2346574,582.0632583,956.1209986,374.1185033,137.7671806,63.23510469,224.3110033,0,624.5048226,529.3621129,791.2230307,687.9276078,272.0569757,615.4419443,192.4401049,0,295.2979081,901.6093082,341.889315,187.7031333,68.44754868,378.8176042,1768.229291,89.83100706,469.1695674,1141.683856,1065.341216,80.52819333,388.4191697,0,480.6811787,321.4973715,155.1260419,440.8441078,411.9277959,80.49346502,0,81.44635191,301.564592,0,581.161178,1196.252461,1228.207338,222.1826406,334.7125533,304.7388621,400.6526017,683.3006242,620.109873,96.85909839,583.5422439,537.9258187,416.8399113,330.3768382,127.3442419,436.8671451,575.2605434,496.7405228,940.0317773,235.7121225,970.7480115,488.7080083,1025.336391,266.0018357,304.1784829,649.2750756,12.34357375,239.3010257,299.8939257,99.17031775,742.4951282,466.9610883,1895.204653,192.0801356,80.33973681,38.78433763,179.2040898,375.5643549,184.945551,375.0541222,53.23112624,1224.023955,666.130034,180.138629,353.9328696,436.488759,833.0384819,297.5902054,687.5045768,984.5151577,53.81539069,677.288195,662.6595851,1207.966862,122.927309,715.7633711,2741.211535,265.6941276,514.3581064,364.5162705,536.6383596,147.7699589,618.9537492,882.9142911,688.4774159,0,898.1150505,1155.794015,176.579412,1142.387211,602.6315539,261.6934651,511.9071969,166.3349428,936.3397752,991.4339482,0,942.3065312,388.3998369,761.4198113,1078.088373,550.5413496,1172.037567,353.8797435,2085.106592,434.7127227,341.3929718,486.2029876,806.3561739,711.9652465,529.0678259,1021.874284,405.7535425,813.2708864
848.9578367,0,532.0276553,25.47243626,136.3588471,456.6043335,202.0131014,1199.668015,127.5322442,876.5194678,282.5625841,0,692.253612,533.9903982,1452.382532,588.7266518,252.140134,662.2321627,333.4610663,189.1717445,607.3212578,302.5440105,299.5664775,95.93691752,133.175151,471.1644961,676.8993405,525.0329133,330.2878658,199.2346574,582.0632583,956.1209986,374.1185033,137.7671806,63.23510469,224.3110033,0,624.5048226,529.3621129,791.2230307,687.9276078,272.0569757,615.4419443,192.4401049,0,295.2979081,901.6093082,341.889315,187.7031333,68.44754868,378.8176042,1768.229291,89.83100706,469.1695674,1139.282839,1065.341216,80.52819333,388.4191697,0,480.6811787,324.0521346,151.1093226,440.8441078,411.9277959,80.49346502,0,81.44635191,301.564592,0,571.4010888,1196.252461,1228.207338,222.1826406,336.7302143,304.7388621,381.8483235,683.3006242,620.109873,96.50430316,583.5422439,537.9258187,416.8399113,330.3768382,127.3442419,429.9764961,575.2605434,496.7405228,940.0317773,235.7121225,970.7480115,488.7080083,1025.336391,267.5305841,304.1784829,649.2750756,12.34357375,239.3010257,299.8939257,99.17031775,742.4951282,466.9610883,1895.204653,192.0801356,80.33973681,38.78433763,179.2040898,375.5643549,184.945551,375.0541222,53.23112624,1224.023955,680.3853735,180.138629,353.9328696,424.2275795,833.0384819,297.5902054,687.5045768,984.5151577,53.81539069,677.288195,662.6595851,1207.966862,122.927309,630.6281141,2748.147911,265.6941276,514.3581064,366.9622098,544.330814,147.7699589,618.9537492,882.9142911,688.4774159,0,898.1150505,1154.256033,171.3280664,1142.387211,601.8433459,261.6934651,511.9071969,166.3349428,936.3397752,991.4339482,0,942.3065312,387.3466308,761.4198113,1078.088373,550.5413496,1172.037567,353.8797435,2080.459415,444.6533032,341.3929718,486.2029876,800.8431235,711.9652465,529.0678259,1021.874284,405.7535425,791.3085211
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
